7848	28839
3000	472	0.007874015748031496
3237	472	0.023622047244094488
7710	472	0.03937007874015748
945	473	0.2222222222222222
2380	473	0.6666666666666666
7710	473	0.1111111111111111
125	474	1.0
7710	475	1.0
3000	476	0.16666666666666666
3237	476	0.8333333333333334
125	477	0.1
1111	477	0.1
2380	477	0.8
125	478	0.3333333333333333
528	478	0.1111111111111111
2380	478	0.5555555555555556
125	479	0.1
2380	479	0.6
3000	479	0.2
3237	479	0.1
125	480	0.2
2380	480	0.2
3237	480	0.6
376	481	0.4
2380	481	0.6
3237	483	1.0
125	484	0.2
528	484	0.1
945	484	0.1
2380	484	0.4
3237	484	0.2
376	485	0.5
2380	485	0.5
125	486	0.18461538461538463
528	486	0.046153846153846156
1111	486	0.03076923076923077
2380	486	0.49230769230769234
3000	486	0.15384615384615385
3237	486	0.06153846153846154
7710	486	0.03076923076923077
125	487	0.8
376	487	0.2
125	488	0.5
2380	488	0.25
3237	488	0.25
125	489	0.4
3237	489	0.1
7710	489	0.5
125	490	0.7142857142857143
2380	490	0.14285714285714285
3237	490	0.14285714285714285
125	491	0.25
528	491	0.125
2380	491	0.25
7710	491	0.375
376	492	1.0
1487	493	0.2
2380	493	0.8
3237	494	1.0
528	495	1.0
3237	496	1.0
376	497	0.5
3237	497	0.5
376	498	0.6
2380	498	0.2
4296	498	0.2
376	499	1.0
125	500	0.2857142857142857
945	500	0.14285714285714285
2380	500	0.42857142857142855
3237	500	0.14285714285714285
125	501	0.0273972602739726
376	501	0.0136986301369863
2380	501	0.9452054794520548
3000	501	0.0136986301369863
125	502	0.5384615384615384
945	502	0.10256410256410256
2161	502	0.02564102564102564
2380	502	0.1282051282051282
3000	502	0.02564102564102564
3237	502	0.05128205128205128
4296	502	0.05128205128205128
7710	502	0.07692307692307693
376	503	0.16666666666666666
3237	503	0.16666666666666666
4296	503	0.6666666666666666
125	504	0.2
3237	504	0.8
376	505	0.9
3237	505	0.1
3237	506	1.0
125	507	0.4
945	507	0.2
3237	507	0.2
7710	507	0.2
528	508	0.25
2380	508	0.5
7710	508	0.25
125	509	0.1111111111111111
2380	509	0.5555555555555556
2878	509	0.1111111111111111
3237	509	0.2222222222222222
125	510	1.0
125	511	1.0
2380	512	0.5
3000	512	0.5
528	513	0.2
2380	513	0.8
125	514	0.15384615384615385
945	514	0.15384615384615385
1745	514	0.07692307692307693
2380	514	0.15384615384615385
3000	514	0.15384615384615385
3237	514	0.15384615384615385
4296	514	0.15384615384615385
376	515	0.8333333333333334
3237	515	0.16666666666666666
1111	516	0.2
3237	516	0.8
125	517	0.027777777777777776
376	517	0.3055555555555556
945	517	0.08333333333333333
2380	517	0.4166666666666667
3237	517	0.08333333333333333
4296	517	0.08333333333333333
125	518	0.36363636363636365
7710	518	0.6363636363636364
125	519	0.3333333333333333
376	519	0.16666666666666666
2380	519	0.3333333333333333
3237	519	0.16666666666666666
125	520	0.15789473684210525
528	520	0.2631578947368421
2380	520	0.5263157894736842
3237	520	0.05263157894736842
125	521	0.8
2380	521	0.1
4296	521	0.1
125	522	0.16666666666666666
1745	522	0.3333333333333333
2380	522	0.3333333333333333
3237	522	0.16666666666666666
125	523	0.18181818181818182
945	523	0.09090909090909091
2380	523	0.5454545454545454
7710	523	0.18181818181818182
125	524	0.25
945	524	0.125
2380	524	0.5
7710	524	0.125
1111	525	0.38461538461538464
1487	525	0.07692307692307693
2380	525	0.23076923076923078
3237	525	0.07692307692307693
4296	525	0.07692307692307693
7710	525	0.15384615384615385
376	526	0.2
1745	526	0.4
2380	526	0.2
7710	526	0.2
1745	527	0.2857142857142857
3237	527	0.7142857142857143
19	528	0.000819000819000819
32	528	0.000819000819000819
39	528	0.001638001638001638
56	528	0.001638001638001638
67	528	0.004095004095004095
125	528	0.012285012285012284
130	528	0.000819000819000819
203	528	0.000819000819000819
206	528	0.000819000819000819
223	528	0.000819000819000819
250	528	0.002457002457002457
253	528	0.000819000819000819
259	528	0.000819000819000819
265	528	0.003276003276003276
279	528	0.001638001638001638
289	528	0.003276003276003276
340	528	0.000819000819000819
349	528	0.000819000819000819
360	528	0.000819000819000819
376	528	0.000819000819000819
381	528	0.005733005733005733
400	528	0.011466011466011465
415	528	0.000819000819000819
546	528	0.000819000819000819
551	528	0.003276003276003276
571	528	0.000819000819000819
572	528	0.000819000819000819
627	528	0.000819000819000819
655	528	0.002457002457002457
676	528	0.000819000819000819
690	528	0.003276003276003276
695	528	0.000819000819000819
702	528	0.001638001638001638
737	528	0.00819000819000819
750	528	0.000819000819000819
756	528	0.000819000819000819
758	528	0.000819000819000819
759	528	0.001638001638001638
765	528	0.000819000819000819
812	528	0.000819000819000819
819	528	0.002457002457002457
843	528	0.000819000819000819
856	528	0.002457002457002457
861	528	0.000819000819000819
866	528	0.001638001638001638
870	528	0.000819000819000819
871	528	0.003276003276003276
880	528	0.000819000819000819
882	528	0.000819000819000819
926	528	0.000819000819000819
928	528	0.000819000819000819
942	528	0.002457002457002457
954	528	0.000819000819000819
993	528	0.007371007371007371
1010	528	0.001638001638001638
1020	528	0.0475020475020475
1030	528	0.001638001638001638
1031	528	0.000819000819000819
1038	528	0.000819000819000819
1040	528	0.000819000819000819
1042	528	0.000819000819000819
1061	528	0.009009009009009009
1062	528	0.003276003276003276
1082	528	0.000819000819000819
1088	528	0.002457002457002457
1111	528	0.000819000819000819
1152	528	0.004095004095004095
1169	528	0.002457002457002457
1201	528	0.000819000819000819
1204	528	0.000819000819000819
1218	528	0.000819000819000819
1224	528	0.001638001638001638
1228	528	0.005733005733005733
1262	528	0.000819000819000819
1266	528	0.000819000819000819
1291	528	0.000819000819000819
1329	528	0.000819000819000819
1347	528	0.001638001638001638
1371	528	0.002457002457002457
1379	528	0.000819000819000819
1381	528	0.001638001638001638
1398	528	0.000819000819000819
1416	528	0.000819000819000819
1449	528	0.000819000819000819
1474	528	0.004095004095004095
1487	528	0.000819000819000819
1498	528	0.000819000819000819
1533	528	0.000819000819000819
1553	528	0.002457002457002457
1575	528	0.001638001638001638
1609	528	0.000819000819000819
1633	528	0.000819000819000819
1638	528	0.004095004095004095
1639	528	0.000819000819000819
1665	528	0.000819000819000819
1699	528	0.000819000819000819
1710	528	0.003276003276003276
1719	528	0.009009009009009009
1740	528	0.000819000819000819
1773	528	0.000819000819000819
1776	528	0.000819000819000819
1791	528	0.000819000819000819
1821	528	0.001638001638001638
1860	528	0.000819000819000819
1885	528	0.012285012285012284
1893	528	0.000819000819000819
1910	528	0.002457002457002457
1917	528	0.000819000819000819
1925	528	0.000819000819000819
1926	528	0.000819000819000819
1928	528	0.000819000819000819
1933	528	0.000819000819000819
1945	528	0.000819000819000819
1952	528	0.000819000819000819
1965	528	0.001638001638001638
1986	528	0.000819000819000819
1998	528	0.000819000819000819
2049	528	0.003276003276003276
2054	528	0.000819000819000819
2094	528	0.000819000819000819
2114	528	0.004095004095004095
2123	528	0.002457002457002457
2169	528	0.000819000819000819
2180	528	0.000819000819000819
2214	528	0.004095004095004095
2238	528	0.001638001638001638
2260	528	0.000819000819000819
2277	528	0.001638001638001638
2283	528	0.001638001638001638
2293	528	0.002457002457002457
2296	528	0.000819000819000819
2306	528	0.000819000819000819
2309	528	0.000819000819000819
2336	528	0.001638001638001638
2340	528	0.000819000819000819
2362	528	0.000819000819000819
2372	528	0.003276003276003276
2380	528	0.012285012285012284
2393	528	0.001638001638001638
2406	528	0.000819000819000819
2425	528	0.002457002457002457
2436	528	0.000819000819000819
2474	528	0.000819000819000819
2490	528	0.000819000819000819
2564	528	0.001638001638001638
2574	528	0.000819000819000819
2576	528	0.015561015561015561
2613	528	0.000819000819000819
2688	528	0.000819000819000819
2693	528	0.002457002457002457
2721	528	0.000819000819000819
2742	528	0.001638001638001638
2765	528	0.007371007371007371
2773	528	0.002457002457002457
2791	528	0.000819000819000819
2810	528	0.000819000819000819
2827	528	0.00819000819000819
2873	528	0.003276003276003276
2895	528	0.000819000819000819
2936	528	0.000819000819000819
2944	528	0.000819000819000819
2951	528	0.005733005733005733
2974	528	0.000819000819000819
2993	528	0.000819000819000819
2997	528	0.000819000819000819
3000	528	0.000819000819000819
3001	528	0.001638001638001638
3004	528	0.000819000819000819
3014	528	0.000819000819000819
3027	528	0.001638001638001638
3054	528	0.001638001638001638
3072	528	0.000819000819000819
3093	528	0.001638001638001638
3106	528	0.005733005733005733
3158	528	0.000819000819000819
3160	528	0.000819000819000819
3164	528	0.000819000819000819
3168	528	0.000819000819000819
3171	528	0.000819000819000819
3174	528	0.005733005733005733
3184	528	0.000819000819000819
3189	528	0.004095004095004095
3211	528	0.000819000819000819
3220	528	0.000819000819000819
3226	528	0.000819000819000819
3237	528	0.000819000819000819
3264	528	0.000819000819000819
3286	528	0.000819000819000819
3389	528	0.000819000819000819
3427	528	0.005733005733005733
3458	528	0.003276003276003276
3462	528	0.050778050778050775
3500	528	0.000819000819000819
3523	528	0.000819000819000819
3539	528	0.002457002457002457
3588	528	0.007371007371007371
3595	528	0.000819000819000819
3601	528	0.001638001638001638
3605	528	0.000819000819000819
3618	528	0.001638001638001638
3625	528	0.000819000819000819
3626	528	0.001638001638001638
3673	528	0.002457002457002457
3734	528	0.000819000819000819
3752	528	0.000819000819000819
3754	528	0.013104013104013105
3762	528	0.000819000819000819
3775	528	0.000819000819000819
3777	528	0.002457002457002457
3860	528	0.000819000819000819
3886	528	0.000819000819000819
3889	528	0.000819000819000819
3897	528	0.000819000819000819
4001	528	0.000819000819000819
4012	528	0.000819000819000819
4071	528	0.000819000819000819
4100	528	0.000819000819000819
4139	528	0.000819000819000819
4164	528	0.002457002457002457
4170	528	0.002457002457002457
4197	528	0.004095004095004095
4226	528	0.000819000819000819
4239	528	0.00819000819000819
4245	528	0.000819000819000819
4276	528	0.001638001638001638
4293	528	0.000819000819000819
4297	528	0.000819000819000819
4310	528	0.003276003276003276
4332	528	0.0171990171990172
4388	528	0.000819000819000819
4389	528	0.000819000819000819
4403	528	0.000819000819000819
4449	528	0.001638001638001638
4460	528	0.000819000819000819
4473	528	0.005733005733005733
4504	528	0.043407043407043405
4520	528	0.004095004095004095
4579	528	0.001638001638001638
4591	528	0.007371007371007371
4621	528	0.001638001638001638
4651	528	0.001638001638001638
4744	528	0.006552006552006552
4771	528	0.000819000819000819
4791	528	0.002457002457002457
4829	528	0.002457002457002457
4892	528	0.001638001638001638
4923	528	0.000819000819000819
4927	528	0.000819000819000819
4971	528	0.011466011466011465
4994	528	0.001638001638001638
5000	528	0.000819000819000819
5052	528	0.000819000819000819
5090	528	0.003276003276003276
5102	528	0.001638001638001638
5121	528	0.001638001638001638
5239	528	0.000819000819000819
5263	528	0.000819000819000819
5336	528	0.001638001638001638
5371	528	0.000819000819000819
5445	528	0.004095004095004095
5479	528	0.004914004914004914
5492	528	0.000819000819000819
5505	528	0.002457002457002457
5521	528	0.000819000819000819
5532	528	0.000819000819000819
5562	528	0.000819000819000819
5604	528	0.000819000819000819
5631	528	0.001638001638001638
5646	528	0.000819000819000819
5714	528	0.000819000819000819
5738	528	0.000819000819000819
5769	528	0.005733005733005733
5788	528	0.001638001638001638
5790	528	0.02293202293202293
5792	528	0.000819000819000819
5813	528	0.000819000819000819
5839	528	0.000819000819000819
5842	528	0.000819000819000819
5850	528	0.000819000819000819
5862	528	0.004095004095004095
5866	528	0.000819000819000819
5930	528	0.000819000819000819
5964	528	0.000819000819000819
5966	528	0.002457002457002457
6017	528	0.003276003276003276
6027	528	0.006552006552006552
6039	528	0.000819000819000819
6112	528	0.002457002457002457
6118	528	0.000819000819000819
6141	528	0.001638001638001638
6146	528	0.000819000819000819
6168	528	0.000819000819000819
6174	528	0.003276003276003276
6209	528	0.02375102375102375
6215	528	0.002457002457002457
6247	528	0.003276003276003276
6288	528	0.000819000819000819
6382	528	0.000819000819000819
6411	528	0.001638001638001638
6414	528	0.001638001638001638
6431	528	0.000819000819000819
6471	528	0.000819000819000819
6484	528	0.004095004095004095
6498	528	0.000819000819000819
6547	528	0.013104013104013105
6551	528	0.000819000819000819
6568	528	0.000819000819000819
6597	528	0.000819000819000819
6607	528	0.004914004914004914
6613	528	0.001638001638001638
6614	528	0.000819000819000819
6637	528	0.002457002457002457
6666	528	0.001638001638001638
6667	528	0.001638001638001638
6670	528	0.001638001638001638
6678	528	0.000819000819000819
6692	528	0.002457002457002457
6704	528	0.001638001638001638
6707	528	0.003276003276003276
6781	528	0.010647010647010647
6792	528	0.014742014742014743
6843	528	0.000819000819000819
6881	528	0.000819000819000819
6892	528	0.000819000819000819
6913	528	0.000819000819000819
6938	528	0.000819000819000819
6986	528	0.004914004914004914
7027	528	0.000819000819000819
7030	528	0.001638001638001638
7053	528	0.005733005733005733
7095	528	0.004914004914004914
7101	528	0.001638001638001638
7124	528	0.003276003276003276
7134	528	0.000819000819000819
7139	528	0.001638001638001638
7160	528	0.000819000819000819
7168	528	0.001638001638001638
7187	528	0.000819000819000819
7202	528	0.000819000819000819
7227	528	0.001638001638001638
7247	528	0.000819000819000819
7258	528	0.000819000819000819
7312	528	0.003276003276003276
7325	528	0.004095004095004095
7326	528	0.000819000819000819
7362	528	0.001638001638001638
7375	528	0.009009009009009009
7419	528	0.000819000819000819
7450	528	0.001638001638001638
7458	528	0.000819000819000819
7501	528	0.001638001638001638
7506	528	0.000819000819000819
7517	528	0.000819000819000819
7535	528	0.000819000819000819
7557	528	0.002457002457002457
7579	528	0.000819000819000819
7583	528	0.001638001638001638
7592	528	0.000819000819000819
7620	528	0.002457002457002457
7637	528	0.000819000819000819
7640	528	0.000819000819000819
7643	528	0.002457002457002457
7687	528	0.002457002457002457
7733	528	0.002457002457002457
7742	528	0.000819000819000819
7744	528	0.009828009828009828
7783	528	0.0171990171990172
7789	528	0.001638001638001638
7794	528	0.000819000819000819
7808	528	0.00819000819000819
7823	528	0.009009009009009009
528	529	1.0
125	530	0.1111111111111111
2380	530	0.2222222222222222
3237	530	0.6666666666666666
125	531	0.125
528	531	0.625
1111	531	0.125
2380	531	0.125
125	532	0.125
2380	532	0.625
3237	532	0.25
376	533	0.28125
4296	533	0.71875
1487	534	0.1111111111111111
1745	534	0.8888888888888888
376	535	0.2
4296	535	0.8
125	536	0.4
3237	536	0.4
7710	536	0.2
528	537	0.125
945	537	0.0625
2380	537	0.625
7710	537	0.1875
125	539	0.7647058823529411
945	539	0.029411764705882353
1111	539	0.029411764705882353
2380	539	0.14705882352941177
3237	539	0.029411764705882353
125	540	0.0625
376	540	0.125
528	540	0.125
2380	540	0.4375
3000	540	0.0625
3237	540	0.1875
125	541	0.16666666666666666
376	541	0.08333333333333333
945	541	0.16666666666666666
3000	541	0.08333333333333333
3237	541	0.5
125	542	0.23076923076923078
1487	542	0.07692307692307693
1745	542	0.3076923076923077
1985	542	0.07692307692307693
2380	542	0.3076923076923077
125	543	0.16666666666666666
1487	543	0.16666666666666666
2380	543	0.6666666666666666
945	544	0.1
1745	544	0.1
2380	544	0.7
3237	544	0.1
125	546	0.6
528	546	0.06666666666666667
2380	546	0.13333333333333333
3237	546	0.2
125	547	0.9333333333333333
3237	547	0.06666666666666667
125	548	0.2857142857142857
1111	548	0.14285714285714285
2380	548	0.2857142857142857
7710	548	0.2857142857142857
1901	549	0.2
2380	549	0.2
3237	549	0.2
4296	549	0.2
7710	549	0.2
2380	550	1.0
125	551	0.08333333333333333
528	551	0.75
2380	551	0.16666666666666666
125	552	0.2631578947368421
2380	552	0.05263157894736842
3237	552	0.05263157894736842
7710	552	0.631578947368421
125	553	0.6
2380	553	0.4
125	554	0.5714285714285714
945	554	0.14285714285714285
3000	554	0.2857142857142857
125	555	0.03389830508474576
528	555	0.01694915254237288
945	555	0.05084745762711865
1487	555	0.01694915254237288
1745	555	0.03389830508474576
2380	555	0.7457627118644068
3000	555	0.01694915254237288
3237	555	0.06779661016949153
7710	555	0.01694915254237288
125	556	0.045454545454545456
376	556	0.13636363636363635
2380	556	0.045454545454545456
3237	556	0.5909090909090909
4296	556	0.18181818181818182
125	557	0.16666666666666666
2380	557	0.3333333333333333
3237	557	0.5
125	558	0.027777777777777776
376	558	0.027777777777777776
945	558	0.1111111111111111
1111	558	0.19444444444444445
1487	558	0.027777777777777776
2161	558	0.027777777777777776
2380	558	0.4722222222222222
3237	558	0.08333333333333333
4296	558	0.027777777777777776
125	559	0.08333333333333333
528	559	0.16666666666666666
2380	559	0.5833333333333334
3000	559	0.08333333333333333
3237	559	0.08333333333333333
3237	560	1.0
2380	561	0.8571428571428571
7710	561	0.14285714285714285
528	562	0.14285714285714285
2380	562	0.8571428571428571
125	563	0.08333333333333333
945	563	0.08333333333333333
1111	563	0.041666666666666664
2380	563	0.625
3237	563	0.041666666666666664
4296	563	0.125
528	564	0.8571428571428571
7710	564	0.14285714285714285
125	565	0.09090909090909091
945	565	0.09090909090909091
1487	565	0.09090909090909091
2380	565	0.45454545454545453
3237	565	0.18181818181818182
7710	565	0.09090909090909091
125	566	0.043478260869565216
945	566	0.15217391304347827
1487	566	0.043478260869565216
1745	566	0.06521739130434782
2380	566	0.5217391304347826
3237	566	0.043478260869565216
4296	566	0.10869565217391304
7710	566	0.021739130434782608
125	567	0.058823529411764705
376	567	0.058823529411764705
945	567	0.058823529411764705
2380	567	0.7647058823529411
3237	567	0.058823529411764705
125	568	0.125
2380	568	0.75
3237	568	0.125
125	569	0.25
1745	569	0.16666666666666666
2161	569	0.16666666666666666
2380	569	0.3333333333333333
3000	569	0.08333333333333333
3237	570	1.0
528	571	0.8571428571428571
2380	571	0.14285714285714285
125	572	0.3333333333333333
376	572	0.3333333333333333
2380	572	0.3333333333333333
3237	573	1.0
125	574	0.14285714285714285
3000	574	0.14285714285714285
3237	574	0.7142857142857143
528	575	0.2
1745	575	0.2
3237	575	0.6
376	576	0.8333333333333334
3237	576	0.16666666666666666
125	577	1.0
376	578	0.16666666666666666
1745	578	0.16666666666666666
2380	578	0.6666666666666666
3237	579	0.7272727272727273
4296	579	0.2727272727272727
125	580	0.1
376	580	0.3
3237	580	0.5
4296	580	0.1
125	581	0.23333333333333334
376	581	0.06666666666666667
1111	581	0.06666666666666667
2161	581	0.03333333333333333
2380	581	0.26666666666666666
3237	581	0.26666666666666666
7710	581	0.06666666666666667
376	582	0.5625
2380	582	0.375
3237	582	0.0625
125	583	0.5
2380	583	0.125
3237	583	0.375
125	584	0.14285714285714285
945	584	0.09523809523809523
1487	584	0.19047619047619047
2380	584	0.23809523809523808
3000	584	0.047619047619047616
3237	584	0.047619047619047616
7710	584	0.23809523809523808
945	585	0.1111111111111111
2380	585	0.7777777777777778
3237	585	0.1111111111111111
376	586	0.125
2380	586	0.375
3237	586	0.5
125	588	0.2
528	588	0.06666666666666667
2380	588	0.3333333333333333
3000	588	0.13333333333333333
3237	588	0.26666666666666666
1745	589	0.1
2380	589	0.5
7710	589	0.4
125	590	0.08333333333333333
528	590	0.4166666666666667
945	590	0.08333333333333333
1111	590	0.08333333333333333
3000	590	0.08333333333333333
3237	590	0.08333333333333333
7710	590	0.16666666666666666
125	591	0.2
4296	591	0.2
7710	591	0.6
2380	592	0.7333333333333333
3237	592	0.26666666666666666
125	593	0.09090909090909091
2380	593	0.45454545454545453
7710	593	0.45454545454545453
376	594	0.07692307692307693
3237	594	0.9230769230769231
125	595	0.16666666666666666
376	595	0.08333333333333333
945	595	0.16666666666666666
1111	595	0.08333333333333333
1487	595	0.08333333333333333
2380	595	0.16666666666666666
3237	595	0.25
945	597	0.14285714285714285
1487	597	0.2857142857142857
2380	597	0.14285714285714285
3237	597	0.2857142857142857
7710	597	0.14285714285714285
125	598	0.21052631578947367
528	598	0.15789473684210525
945	598	0.05263157894736842
1111	598	0.10526315789473684
1487	598	0.05263157894736842
2380	598	0.21052631578947367
3237	598	0.10526315789473684
7710	598	0.10526315789473684
125	599	0.6666666666666666
376	599	0.16666666666666666
2380	599	0.16666666666666666
3237	600	1.0
3237	601	1.0
125	602	0.2857142857142857
376	602	0.5714285714285714
528	602	0.14285714285714285
125	603	0.5625
2380	603	0.3125
3237	603	0.0625
7710	603	0.0625
125	604	0.07692307692307693
945	604	0.23076923076923078
1745	604	0.3076923076923077
2380	604	0.23076923076923078
7710	604	0.15384615384615385
528	605	0.14285714285714285
1487	605	0.14285714285714285
2380	605	0.42857142857142855
3000	605	0.14285714285714285
3237	605	0.14285714285714285
2380	607	0.25
3000	607	0.125
3237	607	0.625
125	608	0.06666666666666667
528	608	0.06666666666666667
1487	608	0.06666666666666667
1745	608	0.26666666666666666
3237	608	0.5333333333333333
3237	609	1.0
125	610	0.4
945	610	0.13333333333333333
1978	610	0.06666666666666667
2380	610	0.2
3000	610	0.06666666666666667
3237	610	0.13333333333333333
125	611	0.45454545454545453
1745	611	0.09090909090909091
2380	611	0.09090909090909091
3237	611	0.36363636363636365
528	612	0.5
2380	612	0.5
528	613	1.0
376	614	1.0
125	615	0.3333333333333333
2380	615	0.6666666666666666
2380	616	0.7142857142857143
3237	616	0.2857142857142857
3000	617	1.0
528	618	0.7
7710	618	0.3
125	619	0.6
2380	619	0.2
7710	619	0.2
125	620	0.3333333333333333
376	620	0.08333333333333333
945	620	0.08333333333333333
2380	620	0.3333333333333333
3237	620	0.16666666666666666
125	621	0.2
528	621	0.2
2380	621	0.2
3237	621	0.4
945	622	1.0
125	623	0.1
945	623	0.05
2380	623	0.75
3000	623	0.05
3237	623	0.05
125	624	0.2857142857142857
1745	624	0.14285714285714285
3237	624	0.14285714285714285
7710	624	0.42857142857142855
125	625	0.1
528	625	0.1
1111	625	0.1
2380	625	0.3
3237	625	0.3
7710	625	0.1
125	626	0.1111111111111111
376	626	0.1111111111111111
528	626	0.2222222222222222
945	626	0.1111111111111111
2380	626	0.4444444444444444
945	627	0.16666666666666666
2380	627	0.6666666666666666
3237	627	0.16666666666666666
125	628	0.14285714285714285
376	628	0.14285714285714285
2380	628	0.2857142857142857
3237	628	0.42857142857142855
376	629	0.7307692307692307
3237	629	0.2692307692307692
376	630	1.0
125	631	0.1111111111111111
376	631	0.2222222222222222
1745	631	0.1111111111111111
2380	631	0.5555555555555556
528	632	0.16666666666666666
1978	632	0.16666666666666666
2380	632	0.5
3237	632	0.16666666666666666
125	633	0.25
376	633	0.25
528	633	0.125
2380	633	0.25
7710	633	0.125
1487	634	0.2
2380	634	0.4
3237	634	0.4
125	635	0.16666666666666666
1111	635	0.16666666666666666
2380	635	0.3333333333333333
7710	635	0.3333333333333333
945	636	0.6666666666666666
1487	636	0.3333333333333333
945	637	0.125
2380	637	0.875
2380	639	0.14285714285714285
4296	639	0.8571428571428571
2380	640	0.3076923076923077
3237	640	0.6923076923076923
125	641	0.12121212121212122
528	641	0.030303030303030304
945	641	0.030303030303030304
2380	641	0.3333333333333333
7710	641	0.48484848484848486
2380	642	0.14285714285714285
3237	642	0.8571428571428571
528	643	0.8571428571428571
2380	643	0.14285714285714285
945	644	0.6
2380	644	0.2
4094	644	0.2
1745	645	0.8333333333333334
3237	645	0.16666666666666666
125	646	0.14285714285714285
1111	646	0.2857142857142857
1487	646	0.2857142857142857
2380	646	0.14285714285714285
3237	646	0.14285714285714285
376	647	1.0
125	648	0.14285714285714285
1745	648	0.2857142857142857
2380	648	0.2857142857142857
3000	648	0.14285714285714285
3237	648	0.14285714285714285
7710	649	1.0
1111	650	0.5
2380	650	0.5
125	652	0.37719298245614036
528	652	0.02631578947368421
945	652	0.017543859649122806
2380	652	0.12280701754385964
3000	652	0.03508771929824561
3237	652	0.017543859649122806
7710	652	0.40350877192982454
945	653	0.25
2380	653	0.625
7710	653	0.125
3237	654	1.0
125	655	0.06896551724137931
945	655	0.10344827586206896
1111	655	0.034482758620689655
1487	655	0.034482758620689655
2380	655	0.6206896551724138
3000	655	0.034482758620689655
7710	655	0.10344827586206896
376	656	0.2
945	656	0.2
2380	656	0.2
3237	656	0.2
7710	656	0.2
4296	657	1.0
125	658	0.05555555555555555
945	658	0.05555555555555555
1487	658	0.05555555555555555
1745	658	0.05555555555555555
2380	658	0.2777777777777778
3237	658	0.3888888888888889
7710	658	0.1111111111111111
1487	659	0.24
4296	659	0.76
376	660	0.16666666666666666
1745	660	0.16666666666666666
3237	660	0.16666666666666666
4296	660	0.5
125	661	0.125
528	661	0.125
2380	661	0.625
7710	661	0.125
125	662	0.16666666666666666
2380	662	0.16666666666666666
3237	662	0.5
7710	662	0.16666666666666666
125	663	0.125
376	663	0.1875
2380	663	0.125
3237	663	0.5
4296	663	0.0625
125	664	0.7142857142857143
1745	664	0.14285714285714285
2380	664	0.14285714285714285
376	665	0.2777777777777778
528	665	0.05555555555555555
2380	665	0.3888888888888889
3237	665	0.2777777777777778
125	666	0.07692307692307693
945	666	0.07692307692307693
1111	666	0.15384615384615385
2380	666	0.6153846153846154
7710	666	0.07692307692307693
2380	667	1.0
2380	668	0.2
3237	668	0.8
3237	669	1.0
945	670	0.11764705882352941
1111	670	0.058823529411764705
1487	670	0.058823529411764705
1745	670	0.29411764705882354
2161	670	0.058823529411764705
2380	670	0.35294117647058826
4296	670	0.058823529411764705
125	671	0.3333333333333333
3237	671	0.6666666666666666
376	672	0.75
2380	672	0.125
4296	672	0.125
376	674	0.16666666666666666
1487	674	0.16666666666666666
2380	674	0.6666666666666666
3237	675	1.0
125	676	0.07142857142857142
945	676	0.5714285714285714
1111	676	0.07142857142857142
2380	676	0.2857142857142857
3237	677	1.0
125	678	0.14285714285714285
1111	678	0.14285714285714285
2380	678	0.42857142857142855
3237	678	0.14285714285714285
4296	678	0.14285714285714285
125	679	0.7
2380	679	0.1
3237	679	0.1
7710	679	0.1
125	680	0.125
3237	680	0.875
125	681	0.16666666666666666
528	681	0.16666666666666666
2380	681	0.16666666666666666
3237	681	0.16666666666666666
7710	681	0.3333333333333333
125	683	0.2
1745	683	0.2
2161	683	0.2
2380	683	0.2
3237	683	0.2
125	684	0.16666666666666666
945	684	0.08333333333333333
1745	684	0.08333333333333333
1978	684	0.08333333333333333
2380	684	0.4166666666666667
3237	684	0.16666666666666666
125	685	0.5555555555555556
1978	685	0.1111111111111111
2380	685	0.3333333333333333
125	686	0.6
528	686	0.2
3237	686	0.2
125	687	0.5
3000	687	0.5
2380	688	0.9473684210526315
3237	688	0.05263157894736842
528	690	1.0
125	691	0.8
2380	691	0.2
125	692	0.14814814814814814
2380	692	0.8518518518518519
125	693	0.078125
376	693	0.375
945	693	0.0625
1901	693	0.015625
2380	693	0.125
3000	693	0.015625
3237	693	0.078125
4296	693	0.234375
7710	693	0.015625
376	694	0.3333333333333333
3237	694	0.5
4296	694	0.16666666666666666
2380	696	0.8
3237	696	0.2
125	697	0.2
2380	697	0.8
125	698	0.25
528	698	0.125
945	698	0.375
1978	698	0.125
3237	698	0.125
2380	699	1.0
125	700	0.136986301369863
376	700	0.0410958904109589
528	700	0.0410958904109589
1978	700	0.0136986301369863
2380	700	0.6438356164383562
3000	700	0.0136986301369863
3237	700	0.0684931506849315
4296	700	0.0273972602739726
7710	700	0.0136986301369863
2380	701	0.3
3237	701	0.7
125	702	0.18421052631578946
528	702	0.23684210526315788
2380	702	0.3157894736842105
3237	702	0.02631578947368421
7710	702	0.23684210526315788
376	703	0.875
3237	703	0.125
376	704	0.6
3237	704	0.4
945	705	0.2
1487	705	0.2
1745	705	0.4
2380	705	0.2
528	706	0.8
7710	706	0.2
4296	707	1.0
125	708	0.08
376	708	0.38
2380	708	0.12
3237	708	0.42
528	709	1.0
125	710	0.16666666666666666
528	710	0.8333333333333334
125	711	0.19444444444444445
2380	711	0.6666666666666666
3000	711	0.027777777777777776
3237	711	0.08333333333333333
4296	711	0.027777777777777776
2380	712	1.0
1111	713	0.045454545454545456
1487	713	0.045454545454545456
1745	713	0.045454545454545456
3237	713	0.2727272727272727
4296	713	0.5909090909090909
528	714	0.2
2380	714	0.2
